Unnamed: 0,smiles,value,log_value,init_value
1399,CCC/N=C1\S/C(=C\c2ccc(OCCO)c(Cl)c2)C(=O)N1c1ccccc1C,5.2,1.6486586255873816,0.6950280074326082
2608,COc1cc2nc(Nc3ccc([C@@H](C)NC(C)=O)cc3)ncc2cc1-c1ccncc1,0.67,-0.4004775665971252,0.4428854778202946
3141,CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](C(=O)N(c2cc(OC)c(C(C)C)cn2)C2CC2)C1.O=C(O)C(O)C(O)C(=O)O,4.3,1.4586150226995167,0.671643483284557
4221,CCNC(=O)Nc1cc(-c2nc(C(F)(F)F)cs2)c(-c2cncc(-c3nc(C)no3)c2)cn1,11.0,2.3978952727983707,0.7872202317594027
181,Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)Nc4c(C)cccc4C)CC3)ccc2s1,6.2,1.824549292051046,0.7166710381625787
3599,CCc1cc2c(cc1-c1cnn(CC(=O)N(C)C)c1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,1.17,0.1570037488096647,0.511482552828968
361,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN(C)C)nc5)cc4c32)C1,5.7,1.7404661748405046,0.7063247615451358
69,O=C(NOC[C@H](O)CO)c1cc2c(c(F)c1Nc1ccc(I)cc1F)OCC2,9.4,2.2407096892759584,0.7678788279039189
1550,CN(Cc1ccc2occc2c1)c1nc(O)nc(Nc2c(F)cccc2-c2ccccc2)n1,0.35,-1.0498221244986778,0.3629847957456964
3637,CC(C)(O)c1ccnc(-c2cccc3cc([C@H](NS(=O)(=O)C4CC4)c4nc(N)ncc4Cl)sc23)c1,1.3,0.262364264467491,0.5244469751258097
96,O=C(N[C@@H](c1ccc(C(F)(F)F)cc1)c1ncccc1F)c1ccc(=O)[nH]c1,1.0,0.0,0.4921635234084381
2699,O=C(N[C@H]1CCC[C@H](CO)C1)C1CCN(c2nc3cc(Cl)c(-c4ccc(OC(F)(F)F)cc4)cc3o2)CC1,6.4,1.8562979903656265,0.7205776584914122
2239,NC1(c2ccc(-c3nc4ccccc4cc3-c3ccccc3)cc2)CCC1,3.1,1.1314021114911006,0.6313805220091795
3372,COc1cnc2ccc([C@H](C)c3nnc4c(F)cc(-c5cn(C)cn5)cn34)cc2c1,0.37,-0.9942522733438668,0.3698225661651513
368,O=C(O)CC1CC1c1ccc(OCCc2ccc3c(n2)NCCC3)cc1,0.221,-1.509592577464384,0.3064108669390483
4223,N[C@H]1CCCC[C@H]1Nc1cc2nc[nH]c(=O)c2c(Nc2cccc3cc[nH]c23)n1,31.0,3.4339872044851463,0.9147094838466008
629,CC(=O)Nc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,6.9,1.9315214116032136,0.7298337654252895
1219,COc1cnc2c(NCc3nnc4ccc(-c5cc(C)ns5)nn34)ccnc2c1,0.303,-1.194022473472768,0.3452412016888541
663,Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)C(=O)N2,2.2,0.7884573603642703,0.5891817860753805
2959,Cc1nc(C)c(-c2ccc(-c3ccc(CC(=O)O)cc3Cl)c(Cl)c2)nc1C(N)=O,0.5,-0.6931471805599453,0.4068730072550388
742,Cc1cc(C)cc(C(=O)Nc2ccc(Cl)c(C(=O)Nc3cnc(C)s3)c2)c1,1.2,0.1823215567939546,0.514597863648105
392,Fc1ccc(Cl)c(OC2CCN(c3ccc(-n4ccnc4)nn3)CC2)c1,1.3,0.262364264467491,0.5244469751258097
585,COc1cc2c(cc1N1C[C@@H](C)N[C@@H](C)C1)N(S(=O)(=O)c1ccc(-c3ccccn3)s1)CC2,8.8,2.174751721484161,0.759762818382179
3963,COc1cc2c(Nc3ccc(F)cc3F)c(C(N)=O)cnc2cc1NCCN(C)C,36.0,3.58351893845611,0.9331090952558162
3531,C[C@@H]1CN(c2cncc(F)c2)C(=O)c2cc(COc3ccc(Cl)cn3)nn21,1.9,0.6418538861723947,0.571142491774846
4002,CC[C@H](C1CC1)n1cc(C#N)nc(Nc2cc(C)c(OC)nc2C)c1=O,11.0,2.3978952727983707,0.7872202317594027
1186,CCn1cnc(-c2cc3nccc(Oc4ccc(NC(=O)CC(=O)N(C)c5ccccc5)cc4F)c3s2)c1,0.33,-1.1086626245216111,0.3557445778548497
2420,COC(=O)c1[nH]cc(C(=O)NCc2ccc(F)cc2)c(=O)c1O,0.2,-1.6094379124341005,0.294125077724416
216,CCc1c(-c2ccc(N3C[C@@H]4[C@@H](N)[C@@H]4C3)cc2)[nH]c(=O)c(C(=O)O)c1O,0.54,-0.616186139423817,0.4163429251978641
517,Cc1cc([C@@H]2C[C@H]2C(=O)O)ccc1-c1noc(-c2ccc(OC(C)C)c(C#N)c2)n1,1.0,0.0,0.4921635234084381
3873,Cc1cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)nc(C)n1,12.0,2.4849066497880004,0.7979268254855264
1908,Cc1nc(Nc2cc(-c3cccc(NS(=O)(=O)c4ccccc4)c3)n[nH]2)cc(N2CCN(C)CC2)n1,6.6,1.88706964903238,0.7243640558456703
4205,Cc1ccccc1N1CC(C)(C)N([C@H]2CNC[C@@H](C(=O)N[C@H](CC(C)C)c3ccc(F)cn3)C2)CC1=O.O=C(O)/C=C/C(=O)O,11.0,2.3978952727983707,0.7872202317594027
3747,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC6(COC6)C5)cc4)C3)o2)cc1,2.0,0.6931471805599453,0.5774540395618373
881,Cc1ccccc1[C@@]1(O)C[C@H](C(=O)Nc2ccc(-n3ccccc3=O)cn2)N(C(=O)Nc2ccc(Cl)cc2)C1,0.468,-0.7592869830644903,0.3987346232983452
1360,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2,3.8,1.33500106673234,0.6564330079282452
3610,COc1cc(N2C(=O)N(Cc3c(F)cc(F)cc3F)c3ncccc3S2(=O)=O)cnc1OC,2.1,0.7419373447293773,0.5834575816693855
396,Cl.N[C@@H]1CCC=C(c2ccc(F)cc2)[C@H]1CSc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,3.22,1.169381359556317,0.6360538002990566
2892,O=C1NN=C(c2ccc(OC3CCN(C4CCC4)CC3)cc2)[C@@H]2C[C@H]12,3.0,1.0986122886681098,0.627345793178728
2139,CCn1c(=O)c(-c2cc(C(=O)NC3CC3)cc(F)c2C)cc2nnc(-c3c(F)cccc3Cl)n21,2.704,0.9947321581807176,0.614563529619357
731,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(C(C)C)nc21,5.4,1.6863989535702288,0.6996718870352855
1145,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc2c(c1)ncn2Cc1cccc(C(=O)O)c1,0.085,-2.4651040224918206,0.1888368990682774
1819,CC[C@@H]1CN(C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)N2CCC(C(=O)NC(C)(C)C)(C3CCCCC3)CC2)C[C@H](CC)N1,4.7,1.547562508716013,0.6825883117505196
753,Nc1nccc(-c2cc3c([nH]2)[C@@H](CCF)CNC3=O)n1,2.1,0.7419373447293773,0.5834575816693855
4219,Nc1nc(-c2ccc(OCC3CCOC3)c(OC(F)(F)F)c2)c(Cl)c(=O)[nH]1,13.0,2.5649493574615367,0.807775936963231
1107,CCc1cc(-c2c[nH]c3ncc(-c4ccccc4)cc23)ccc1C(=O)O,0.43,-0.843970070294529,0.3883145214471356
1313,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(Cl)cc3)C2)n1C,2.6,0.9555114450274363,0.609737491279209
285,O=C(CCCc1c[nH]nn1)NC1CCN(C(=O)OCc2cc(Cl)cc(Cl)c2)CC1,2.5,0.9162907318741552,0.6049114529390609
1813,O=c1n(CC(F)(F)F)c2cccnc2n1[C@H]1CCCN(c2nccc(-c3ccc(Cl)s3)n2)C1,0.87,-0.1392620673335076,0.4750275760417199
1846,Cc1cc(Cl)cc(OCCn2cc(F)cn2)c1-c1nc(N)nc2c1CN(C(=O)NCC(C)(F)F)C2,9.6,2.26176309847379,0.7704694121083028
1086,N#Cc1ccccc1C1Cc2nccn2C1,1.5,0.4054651081081644,0.5420552770253286
846,CS(=O)(=O)c1ccc(-c2cn(CC(F)(F)F)nc2[C@@H]2CCC(Cl)(Cl)C[C@H]2C(=O)NC2(C#N)CC2)cc1,2.8,1.029619417181158,0.6188563442058942
3261,COC(=O)N[C@H](C(=O)N1C[C@@H](C)C[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cc5[nH]c([C@@H]6C[C@H](C)CN6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5s4)s3)cc2)[nH]1)C(C)C,3.8,1.33500106673234,0.6564330079282452
1433,Cn1nccc1-c1cc(NC(=O)c2ccc(C(F)(F)F)cc2)ccc1OCCN1CCCC1,5.4,1.6863989535702288,0.6996718870352855
200,O=C(O)c1cccc(Cc2c(-c3ccccc3)nn3cc(Cl)ccc23)n1,0.489,-0.715392789507265,0.4041357250118494
2416,O=C(Nc1nc(-c2ccc(F)c(C(F)(F)F)c2)ns1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,0.22,-1.5141277326297755,0.3058528242379592
